summary,Climate Hydrology Ecology Support System subset,
originalResource,{"url":"https://eip.ceh.ac.uk/apps/chess/","title":"EIP | CHESS"},
metadataURL,https://catalogue.ceh.ac.uk/documents/80887755-1426-4dab-a4a6-250919d5020c,https://catalogue.ceh.ac.uk/documents/d329f4d6-95ba-4134-b77a-a377e0755653,
termsAndConditions,Licensing conditions apply,CHESS Met https://catalogue.ceh.ac.uk/documents/80887755-1426-4dab-a4a6-250919d5020c,CHESS PET https://catalogue.ceh.ac.uk/documents/d329f4d6-95ba-4134-b77a-a377e0755653,
credits,CEH, Terms and conditions apply,
location,{"type":"point","x":334132.7787655574,"y":658017.530274143,"spatialReference":{"wkid":27700}},
DATES,Near-Surface Specific Humidity (kg kg-1)
2008-04-02,0.005036755
2008-04-03,0.0062178667
2008-04-04,0.0051274523
2008-04-05,0.003583616
2008-04-06,0.0030507618
2008-04-07,0.0037490851
2008-04-08,0.0039663315
2008-04-09,0.0040011765
2008-04-10,0.0043075685
2008-04-11,0.0043431106
2008-04-12,0.00440155
2008-04-13,0.0041986695
2008-04-14,0.0036495384
2008-04-15,0.0039568953
2008-04-16,0.0036721937
2008-04-17,0.003833653
2008-04-18,0.004479519
2008-04-19,0.0040972475
2008-04-20,0.0044231988
2008-04-21,0.004811469
2008-04-22,0.0049768724
2008-04-23,0.0055910535
2008-04-24,0.0053423312
2008-04-25,0.005846451
2008-04-26,0.0064898296
2008-04-27,0.005786868
2008-04-28,0.005527658
2008-04-29,0.005247224
2008-04-30,0.0054791085
2008-05-01,0.00554994
2008-05-02,0.0052066213
2008-05-03,0.00596624
2008-05-04,0.0075236484
2008-05-05,0.0070503405
2008-05-06,0.0063279686
2008-05-07,0.006713379
2008-05-08,0.006237143
2008-05-09,0.006881972
2008-05-10,0.008287968
2008-05-11,0.008080275
2008-05-12,0.0069506317
2008-05-13,0.0057030157
2008-05-14,0.0051323283
2008-05-15,0.0054704207
2008-05-16,0.0057176687
2008-05-17,0.0052058473
2008-05-18,0.0042850934
2008-05-19,0.0042606103
2008-05-20,0.0047117965
2008-05-21,0.0049955007
2008-05-22,0.0058864104
2008-05-23,0.0062088333
2008-05-24,0.0054490105
2008-05-25,0.005812976
2008-05-26,0.005416625
2008-05-27,0.0061211367
2008-05-28,0.007573829
2008-05-29,0.007821453
2008-05-30,0.0079991175
2008-05-31,0.0074665397
2008-06-01,0.007108018
2008-06-02,0.008174838
2008-06-03,0.00799668
2008-06-04,0.0064857253
2008-06-05,0.007172353
2008-06-06,0.007608694
2008-06-07,0.007963015
2008-06-08,0.0075042592
2008-06-09,0.007992149
2008-06-10,0.006046603
2008-06-11,0.0060241376
2008-06-12,0.0053803236
2008-06-13,0.0051730713
2008-06-14,0.005112835
2008-06-15,0.0051719984
2008-06-16,0.005594353
2008-06-17,0.006537269
2008-06-18,0.0068572415
2008-06-19,0.0065437728
2008-06-20,0.0054990523
2008-06-21,0.0059869736
2008-06-22,0.0076615713
2008-06-23,0.005840551
2008-06-24,0.0062874323
2008-06-25,0.007842608
2008-06-26,0.0066917976
2008-06-27,0.0075656967
2008-06-28,0.008367902
2008-06-29,0.0070244893
2008-06-30,0.007093588
