summary,Climate Hydrology Ecology Support System subset,
originalResource,{"url":"https://eip.ceh.ac.uk/apps/chess/","title":"EIP | CHESS"},
metadataURL,https://catalogue.ceh.ac.uk/documents/80887755-1426-4dab-a4a6-250919d5020c,https://catalogue.ceh.ac.uk/documents/d329f4d6-95ba-4134-b77a-a377e0755653,
termsAndConditions,Licensing conditions apply,CHESS Met https://catalogue.ceh.ac.uk/documents/80887755-1426-4dab-a4a6-250919d5020c,CHESS PET https://catalogue.ceh.ac.uk/documents/d329f4d6-95ba-4134-b77a-a377e0755653,
credits,CEH, Terms and conditions apply,
location,{"type":"point","x":334132.7787655574,"y":658017.530274143,"spatialReference":{"wkid":27700}},
DATES,Precipitation - GEAR (kg m-2 s-1)
2001-11-20,0.000013888889
2001-11-21,0.000039351853
2001-11-22,0.0000011574074
2001-11-23,0.000010416667
2001-11-24,0.000018518518
2001-11-25,0.0000046296295
2001-11-26,0.00003125
2001-11-27,0.000042824075
2001-11-28,0.000011574074
2001-11-29,0.000028935185
2001-11-30,0.000016203703
2001-12-01,0.0000034722223
2001-12-02,0
2001-12-03,0.00003125
2001-12-04,0.00004861111
2001-12-05,0.000099537036
2001-12-06,0.000012731482
2001-12-07,0
2001-12-08,0
2001-12-09,0
2001-12-10,0
2001-12-11,0
2001-12-12,0
2001-12-13,0.000009259259
2001-12-14,0.000012731482
2001-12-15,0.000018518518
2001-12-16,0.000038194445
2001-12-17,0.0000069444445
2001-12-18,0
2001-12-19,0.000010416667
2001-12-20,0.0000011574074
2001-12-21,0.000045138888
2001-12-22,0.0000046296295
2001-12-23,0
2001-12-24,0.000009259259
2001-12-25,0
2001-12-26,0.000021990742
2001-12-27,0.000035879628
2001-12-28,0
2001-12-29,0
2001-12-30,0
2001-12-31,0.0000011574074
2002-01-01,0.0000046296295
2002-01-02,0
2002-01-03,0
2002-01-04,0.000020833333
2002-01-05,0.0000023148148
2002-01-06,0.0000011574074
2002-01-07,0.0000011574074
2002-01-08,0
2002-01-09,0
2002-01-10,0
2002-01-11,0.000028935185
2002-01-12,0.0000034722223
2002-01-13,0.0000011574074
2002-01-14,0.000027777778
2002-01-15,0.0000046296295
2002-01-16,0.000033564815
2002-01-17,0.000030092593
2002-01-18,0.000013888889
2002-01-19,0.000099537036
2002-01-20,0.000043981483
2002-01-21,0.000020833333
2002-01-22,0.000018518518
2002-01-23,0.00023148148
2002-01-24,0.000008101852
2002-01-25,0.00007407407
2002-01-26,0.000050925926
2002-01-27,0.000034722223
2002-01-28,0.00010763889
2002-01-29,0.00006481481
2002-01-30,0.000018518518
2002-01-31,0.00005324074
2002-02-01,0.00012152778
2002-02-02,0.00007407407
2002-02-03,0.000041666666
2002-02-04,0.00006597222
2002-02-05,0.000046296296
2002-02-06,0.000040509258
2002-02-07,0.00004861111
2002-02-08,0.000081018516
2002-02-09,0.0000069444445
2002-02-10,0.000072916664
2002-02-11,0.000082175924
2002-02-12,0.00008912037
2002-02-13,0
2002-02-14,0
2002-02-15,0.0000011574074
2002-02-16,0.0000011574074
2002-02-17,0.000005787037
2002-02-18,0.000045138888
2002-02-19,0.000099537036
2002-02-20,0.00002662037
2002-02-21,0.000071759256
2002-02-22,0.000027777778
2002-02-23,0.000021990742
2002-02-24,0.000013888889
2002-02-25,0.00012037037
2002-02-26,0.00013773148
2002-02-27,0.00009490741
2002-02-28,0.000025462963
2002-03-01,0
2002-03-02,0.0000023148148
2002-03-03,0.000016203703
2002-03-04,0.0000023148148
2002-03-05,0.0000625
2002-03-06,0.00005324074
2002-03-07,0.0000011574074
2002-03-08,0.000033564815
2002-03-09,0.000016203703
2002-03-10,0.00004861111
2002-03-11,0.0000046296295
2002-03-12,0.0000011574074
2002-03-13,0
2002-03-14,0.000011574074
2002-03-15,0.000027777778
2002-03-16,0.0000034722223
2002-03-17,0.0000069444445
2002-03-18,0.000005787037
2002-03-19,0.000071759256
2002-03-20,0.00013541666
2002-03-21,0.0000625
2002-03-22,0.0000011574074
2002-03-23,0
2002-03-24,0.000005787037
2002-03-25,0
2002-03-26,0
2002-03-27,0
2002-03-28,0
2002-03-29,0
2002-03-30,0
2002-03-31,0
2002-04-01,0.00007407407
2002-04-02,0.0000034722223
2002-04-03,0.0000023148148
2002-04-04,0
2002-04-05,0
2002-04-06,0
2002-04-07,0
2002-04-08,0
2002-04-09,0
2002-04-10,0
2002-04-11,0.00008912037
2002-04-12,0
2002-04-13,0.000008101852
2002-04-14,0.000056712965
2002-04-15,0.00003125
2002-04-16,0.0000011574074
2002-04-17,0.0000069444445
2002-04-18,0.000011574074
2002-04-19,0.0000011574074
2002-04-20,0.000013888889
2002-04-21,0.0000069444445
2002-04-22,0.0000023148148
2002-04-23,0
2002-04-24,0
2002-04-25,0.000028935185
2002-04-26,0.0000046296295
2002-04-27,0.0000011574074
2002-04-28,0.00011111111
2002-04-29,0.00004861111
2002-04-30,0.0001400463
2002-05-01,0.000037037036
2002-05-02,0.000028935185
2002-05-03,0.0000011574074
2002-05-04,0
2002-05-05,0
2002-05-06,0
2002-05-07,0.0000034722223
2002-05-08,0
2002-05-09,0.0000150462965
2002-05-10,0
2002-05-11,0
2002-05-12,0
2002-05-13,0.00006481481
2002-05-14,0.000008101852
2002-05-15,0.0000011574074
2002-05-16,0
2002-05-17,0
2002-05-18,0.000032407406
2002-05-19,0.000010416667
2002-05-20,0.000078703706
2002-05-21,0.000061342595
2002-05-22,0.000072916664
2002-05-23,0.000024305555
2002-05-24,0.000039351853
2002-05-25,0.000016203703
2002-05-26,0.000078703706
2002-05-27,0.000008101852
2002-05-28,0.000010416667
2002-05-29,0.000020833333
2002-05-30,0.000013888889
2002-05-31,0.0000011574074
2002-06-01,0.000079861115
2002-06-02,0.000063657404
2002-06-03,0.000033564815
2002-06-04,0.0000150462965
2002-06-05,0.000059027778
2002-06-06,0.0000011574074
2002-06-07,0.000079861115
2002-06-08,0.000013888889
2002-06-09,0.000040509258
2002-06-10,0.000011574074
2002-06-11,0.000013888889
2002-06-12,0.000047453705
2002-06-13,0.000041666666
2002-06-14,0.00011574074
2002-06-15,0.000019675927
2002-06-16,0.000043981483
2002-06-17,0.0000011574074
2002-06-18,0.0000150462965
2002-06-19,0.0000023148148
2002-06-20,0.0000046296295
2002-06-21,0.000016203703
2002-06-22,0.000052083335
2002-06-23,0.0000011574074
2002-06-24,0.0000034722223
2002-06-25,0.0000011574074
2002-06-26,0.0000011574074
2002-06-27,0.0000069444445
2002-06-28,0.0000011574074
2002-06-29,0.000010416667
2002-06-30,0.000079861115
