summary,Climate Hydrology Ecology Support System subset,
originalResource,{"url":"https://eip.ceh.ac.uk/apps/chess/","title":"EIP | CHESS"},
metadataURL,https://catalogue.ceh.ac.uk/documents/80887755-1426-4dab-a4a6-250919d5020c,https://catalogue.ceh.ac.uk/documents/d329f4d6-95ba-4134-b77a-a377e0755653,
termsAndConditions,Licensing conditions apply,CHESS Met https://catalogue.ceh.ac.uk/documents/80887755-1426-4dab-a4a6-250919d5020c,CHESS PET https://catalogue.ceh.ac.uk/documents/d329f4d6-95ba-4134-b77a-a377e0755653,
credits,CEH, Terms and conditions apply,
location,{"type":"point","x":334132.7787655574,"y":658017.530274143,"spatialReference":{"wkid":27700}},
DATES,Precipitation - GEAR (kg m-2 s-1)
2003-04-27,0.000056712965
2003-04-28,0.000059027778
2003-04-29,0.000033564815
2003-04-30,0.00007638889
2003-05-01,0.000072916664
2003-05-02,0.000070601855
2003-05-03,0.000035879628
2003-05-04,0.00009490741
2003-05-05,0.000030092593
2003-05-06,0.0000069444445
2003-05-07,0.000016203703
2003-05-08,0.0000011574074
2003-05-09,0.000071759256
2003-05-10,0.000009259259
2003-05-11,0.000019675927
2003-05-12,0.000019675927
2003-05-13,0.000008101852
2003-05-14,0.000012731482
2003-05-15,0.0000011574074
2003-05-16,0.000056712965
2003-05-17,0.000010416667
2003-05-18,0.000030092593
2003-05-19,0.000016203703
2003-05-20,0.0000011574074
2003-05-21,0.000005787037
2003-05-22,0.0000011574074
2003-05-23,0.000033564815
2003-05-24,0.000052083335
2003-05-25,0.0000034722223
2003-05-26,0
2003-05-27,0
2003-05-28,0.0000023148148
2003-05-29,0.0000046296295
2003-05-30,0.000039351853
2003-05-31,0
2003-06-01,0
2003-06-02,0.0000011574074
2003-06-03,0.0000069444445
2003-06-04,0.000020833333
2003-06-05,0.000012731482
2003-06-06,0
2003-06-07,0.000030092593
2003-06-08,0.00010763889
2003-06-09,0.000011574074
2003-06-10,0.000013888889
2003-06-11,0.000012731482
2003-06-12,0.000039351853
2003-06-13,0.0000023148148
2003-06-14,0
2003-06-15,0
2003-06-16,0
2003-06-17,0.000005787037
2003-06-18,0.000011574074
2003-06-19,0.0000069444445
2003-06-20,0.0000011574074
2003-06-21,0.000012731482
2003-06-22,0
2003-06-23,0
2003-06-24,0
2003-06-25,0
2003-06-26,0
2003-06-27,0.000078703706
2003-06-28,0.000008101852
2003-06-29,0
2003-06-30,0.000025462963
