summary,Climate Hydrology Ecology Support System subset,
originalResource,{"url":"https://eip.ceh.ac.uk/apps/chess/","title":"EIP | CHESS"},
metadataURL,https://catalogue.ceh.ac.uk/documents/80887755-1426-4dab-a4a6-250919d5020c,https://catalogue.ceh.ac.uk/documents/d329f4d6-95ba-4134-b77a-a377e0755653,
termsAndConditions,Licensing conditions apply,CHESS Met https://catalogue.ceh.ac.uk/documents/80887755-1426-4dab-a4a6-250919d5020c,CHESS PET https://catalogue.ceh.ac.uk/documents/d329f4d6-95ba-4134-b77a-a377e0755653,
credits,CEH, Terms and conditions apply,
location,{"type":"point","x":241843.56108712236,"y":666182.5804098262,"spatialReference":{"wkid":27700}},
DATES,Potential evapotranspiration with interception correction (mm/day)
2010-09-01,1.3541733
2010-09-02,2.2567763
2010-09-03,2.1203427
2010-09-04,1.7495238
2010-09-05,2.0885181
2010-09-06,2.880041
2010-09-07,1.635288
2010-09-08,1.9208283
2010-09-09,1.4628539
2010-09-10,1.2866437
2010-09-11,1.4278758
2010-09-12,1.5725044
2010-09-13,0.94379395
2010-09-14,1.9914598
2010-09-15,1.98926
2010-09-16,1.7716408
2010-09-17,1.9896357
2010-09-18,0.95689285
2010-09-19,0.5939182
2010-09-20,0.902892
2010-09-21,0.84489316
2010-09-22,0.782706
2010-09-23,0.75104725
2010-09-24,1.4658753
2010-09-25,1.061812
2010-09-26,0.82410574
2010-09-27,0.18418683
2010-09-28,0.35047963
2010-09-29,0.5620457
2010-09-30,0.9275126
2010-10-01,1.0006032
2010-10-02,1.1423211
2010-10-03,0.78680813
2010-10-04,1.3777337
2010-10-05,1.7149224
2010-10-06,1.1306834
2010-10-07,1.0343099
2010-10-08,0.84473443
2010-10-09,1.167068
2010-10-10,1.1067983
2010-10-11,0.5574192
2010-10-12,0.28978223
2010-10-13,0.23220453
2010-10-14,0.28027472
2010-10-15,0.66918135
2010-10-16,0.36923242
2010-10-17,0.57694185
2010-10-18,1.1074638
2010-10-19,0.7467925
2010-10-20,0.5595877
2010-10-21,0.7786335
2010-10-22,0.36385727
2010-10-23,0.3812948
2010-10-24,0.21662925
2010-10-25,0.4499448
2010-10-26,0.45119697
2010-10-27,1.1005723
2010-10-28,0.7530471
2010-10-29,0.9408383
2010-10-30,0.57368577
2010-10-31,0.039063334
2010-11-01,0.21255583
2010-11-02,1.0068974
2010-11-03,0.7733543
2010-11-04,0.08812498
2010-11-05,0.2941714
2010-11-06,0.00884963
2010-11-07,0.4078861
2010-11-08,0.84114283
2010-11-09,0.57963103
2010-11-10,0.054468233
2010-11-11,0.93634653
2010-11-12,1.1776978
2010-11-13,0.29377913
2010-11-14,0
2010-11-15,0
2010-11-16,0.19295616
2010-11-17,0.91897386
2010-11-18,0.9755095
2010-11-19,0
2010-11-20,0
2010-11-21,0.05126789
2010-11-22,0.0057713003
2010-11-23,0
2010-11-24,0
2010-11-25,0.26542068
2010-11-26,0.008837358
2010-11-27,0
2010-11-28,0.04424571
2010-11-29,0.08825167
2010-11-30,0.16281787
2010-12-01,0.004359195
2010-12-02,0
2010-12-03,0.04521664
2010-12-04,0
2010-12-05,0
2010-12-06,0
2010-12-07,0
2010-12-08,0
2010-12-09,0.14747255
2010-12-10,0.220517
2010-12-11,0.3108171
2010-12-12,0
2010-12-13,0
2010-12-14,0
2010-12-15,0
2010-12-16,0.41335413
2010-12-17,0.26610023
2010-12-18,0.02032125
2010-12-19,0
2010-12-20,0
2010-12-21,0
2010-12-22,0
2010-12-23,0
2010-12-24,0
2010-12-25,0
2010-12-26,0.10616727
2010-12-27,0.12094081
2010-12-28,0
2010-12-29,0
2010-12-30,0
2010-12-31,0
2011-01-01,0.1449138
2011-01-02,0
2011-01-03,0.3288632
2011-01-04,0.26809573
2011-01-05,0.08189707
2011-01-06,0.08720677
2011-01-07,0
2011-01-08,0
2011-01-09,0.14272408
2011-01-10,0.07990963
2011-01-11,0
2011-01-12,0
2011-01-13,0
2011-01-14,0.2534712
2011-01-15,0.5926261
2011-01-16,0.5727762
2011-01-17,0.13613844
2011-01-18,0
2011-01-19,0
2011-01-20,0
2011-01-21,0
2011-01-22,0
2011-01-23,0
2011-01-24,0.3052097
2011-01-25,0.21129899
2011-01-26,0.32391274
2011-01-27,0.009389172
2011-01-28,0
2011-01-29,0
2011-01-30,0.24954283
2011-01-31,0.41718996
2011-02-01,0.6245373
2011-02-02,0.57748157
2011-02-03,1.0708401
2011-02-04,0.7707069
2011-02-05,0.45143518
2011-02-06,0.06155621
2011-02-07,0.3929826
2011-02-08,0.42610416
2011-02-09,0.21662773
2011-02-10,0.08402919
2011-02-11,0.18562648
2011-02-12,0.21435305
2011-02-13,0.30123526
2011-02-14,0.18662554
2011-02-15,0.57621807
2011-02-16,0.37212706
2011-02-17,0.17430453
2011-02-18,0.5098889
2011-02-19,0.48828277
2011-02-20,0.61186516
2011-02-21,0.44845355
2011-02-22,0.32850152
2011-02-23,0.43000868
2011-02-24,0.809127
2011-02-25,0.88954675
2011-02-26,0.6433265
2011-02-27,0.67430335
2011-02-28,0.5184525
2011-03-01,0.44769326
2011-03-02,0.5269853
2011-03-03,0.25323567
2011-03-04,0.33271092
2011-03-05,0.37032667
2011-03-06,0.5829458
2011-03-07,0.6785052
2011-03-08,0.96384746
2011-03-09,1.0341135
2011-03-10,1.3986611
2011-03-11,0.8843478
2011-03-12,0.08633098
2011-03-13,0.5460644
2011-03-14,0.8725038
2011-03-15,0.37421724
2011-03-16,0.97265506
2011-03-17,0.71679527
2011-03-18,1.1251094
2011-03-19,1.0365399
2011-03-20,0.85567033
2011-03-21,1.144717
2011-03-22,0.9944308
2011-03-23,0.9360384
2011-03-24,1.2602688
2011-03-25,0.8599013
2011-03-26,0.89013124
2011-03-27,1.0673089
2011-03-28,1.0362805
2011-03-29,0.96451914
2011-03-30,0.8264468
2011-03-31,1.4662626
2011-04-01,1.1863608
2011-04-02,1.6687344
2011-04-03,1.7425504
2011-04-04,1.3792489
2011-04-05,1.3599828
2011-04-06,1.3094373
2011-04-07,1.9376589
2011-04-08,1.565024
2011-04-09,2.302184
2011-04-10,2.5606163
2011-04-11,1.7612174
2011-04-12,2.294503
2011-04-13,1.0874176
2011-04-14,1.1565202
2011-04-15,1.2398232
2011-04-16,1.4272758
2011-04-17,2.5838192
2011-04-18,1.6839631
2011-04-19,2.117394
2011-04-20,1.992168
2011-04-21,2.2078288
2011-04-22,3.0935354
2011-04-23,1.6446904
2011-04-24,1.8006392
2011-04-25,2.1877472
2011-04-26,2.728835
2011-04-27,3.0501664
2011-04-28,2.8609414
2011-04-29,3.1069012
2011-04-30,4.8251963
2011-05-01,4.462742
2011-05-02,3.8626595
2011-05-03,3.3669648
2011-05-04,3.6584663
2011-05-05,1.4858551
2011-05-06,2.0127387
2011-05-07,1.8865619
2011-05-08,2.3255596
2011-05-09,2.7875257
2011-05-10,2.0820599
2011-05-11,2.0688343
2011-05-12,2.1094942
2011-05-13,2.5475132
2011-05-14,2.1792269
2011-05-15,0.8909495
2011-05-16,1.3717848
2011-05-17,1.5313195
2011-05-18,2.563779
2011-05-19,2.680739
2011-05-20,2.7990754
2011-05-21,1.6687225
2011-05-22,2.5690515
2011-05-23,2.190456
2011-05-24,3.0191064
2011-05-25,1.1741707
2011-05-26,1.5724099
2011-05-27,1.9841785
2011-05-28,2.4349616
2011-05-29,2.74836
2011-05-30,2.8757362
2011-05-31,2.9751825
2011-06-01,1.9585658
2011-06-02,3.25077
2011-06-03,4.608383
2011-06-04,1.97294
2011-06-05,1.8816497
2011-06-06,2.261429
2011-06-07,1.8701928
2011-06-08,1.8328624
2011-06-09,2.469643
2011-06-10,2.9732654
2011-06-11,2.0082705
2011-06-12,2.5611725
2011-06-13,1.8370044
2011-06-14,3.655528
2011-06-15,1.9438536
2011-06-16,2.8809843
2011-06-17,1.7072351
2011-06-18,1.5362138
2011-06-19,1.9749446
2011-06-20,2.5742278
2011-06-21,1.3963063
2011-06-22,1.5329142
2011-06-23,2.54171
2011-06-24,2.6221385
2011-06-25,1.6689794
2011-06-26,1.5155085
2011-06-27,1.688333
2011-06-28,3.845082
2011-06-29,2.743589
2011-06-30,2.7436712
