summary,Climate Hydrology Ecology Support System subset,
originalResource,{"url":"https://eip.ceh.ac.uk/apps/chess/","title":"EIP | CHESS"},
metadataURL,https://catalogue.ceh.ac.uk/documents/80887755-1426-4dab-a4a6-250919d5020c,https://catalogue.ceh.ac.uk/documents/d329f4d6-95ba-4134-b77a-a377e0755653,
termsAndConditions,Licensing conditions apply,CHESS Met https://catalogue.ceh.ac.uk/documents/80887755-1426-4dab-a4a6-250919d5020c,CHESS PET https://catalogue.ceh.ac.uk/documents/d329f4d6-95ba-4134-b77a-a377e0755653,
credits,CEH, Terms and conditions apply,
location,{"type":"point","x":241843.56108712236,"y":666182.5804098262,"spatialReference":{"wkid":27700}},
DATES,Potential evapotranspiration with interception correction (mm/day)
2008-11-10,1.4252316
2008-11-11,1.0528545
2008-11-12,0.33903754
2008-11-13,0.29667312
2008-11-14,0.8301636
2008-11-15,0.7109684
2008-11-16,0.16235183
2008-11-17,0.08272479
2008-11-18,0.52815115
2008-11-19,0.8404627
2008-11-20,1.3051741
2008-11-21,0.8225623
2008-11-22,0.4681037
2008-11-23,0.4977943
2008-11-24,0.3930812
2008-11-25,0.117504075
2008-11-26,0.52491224
2008-11-27,0.83678603
2008-11-28,0
2008-11-29,0
2008-11-30,0
2008-12-01,0
2008-12-02,0.09144171
2008-12-03,0
2008-12-04,0.061707485
2008-12-05,0.16702476
2008-12-06,0
2008-12-07,0.37237906
2008-12-08,0.23681258
2008-12-09,0.092901304
2008-12-10,0
2008-12-11,0
2008-12-12,0.32227972
2008-12-13,0
2008-12-14,0
2008-12-15,0.08515891
2008-12-16,0.4924007
2008-12-17,0.723041
2008-12-18,0.89148057
2008-12-19,0.98694605
2008-12-20,0.51518005
2008-12-21,1.1439517
2008-12-22,0.34608713
2008-12-23,0.2592115
2008-12-24,0
2008-12-25,0
2008-12-26,0
2008-12-27,0
2008-12-28,0
2008-12-29,0
2008-12-30,0
2008-12-31,0
2009-01-01,0
2009-01-02,0
2009-01-03,0
2009-01-04,0
2009-01-05,0
2009-01-06,0.100355595
2009-01-07,0
2009-01-08,0.06544486
2009-01-09,0.19728746
2009-01-10,1.1886748
2009-01-11,0.99150443
2009-01-12,0.5780461
2009-01-13,0
2009-01-14,0.07037265
2009-01-15,0.90428376
2009-01-16,0.62391955
2009-01-17,1.0124285
2009-01-18,0.9524938
2009-01-19,0.44683424
2009-01-20,0.6143
2009-01-21,0.4763049
2009-01-22,0.78606546
2009-01-23,0.29987165
2009-01-24,0.28079748
2009-01-25,0.75546014
2009-01-26,0
2009-01-27,0.16255999
2009-01-28,0
2009-01-29,0.67707384
2009-01-30,0.9966059
2009-01-31,1.3207617
2009-02-01,1.0133274
2009-02-02,0.46486944
2009-02-03,0.7677935
2009-02-04,0.028298577
2009-02-05,0.19190405
2009-02-06,0.336601
2009-02-07,0.52179325
2009-02-08,0.055202663
2009-02-09,0.036222883
2009-02-10,0.14032096
2009-02-11,0.1826977
2009-02-12,0.20194325
2009-02-13,0.06792703
2009-02-14,0.15709542
2009-02-15,0.26933116
2009-02-16,0.4769953
2009-02-17,0.2701403
2009-02-18,0.23599213
2009-02-19,0.38256487
2009-02-20,0.2677463
2009-02-21,0.7891738
2009-02-22,0.7618216
2009-02-23,0.40049243
2009-02-24,0.3227534
2009-02-25,1.2454567
2009-02-26,0.8029914
2009-02-27,0.58471483
2009-02-28,0.73207885
2009-03-01,0.70872414
2009-03-02,0.6856358
2009-03-03,0.66288316
2009-03-04,0.65305305
2009-03-05,0.490843
2009-03-06,0.6896028
2009-03-07,0.72557056
2009-03-08,1.240299
2009-03-09,1.2680886
2009-03-10,0.9491998
2009-03-11,0.5677235
2009-03-12,1.4246678
2009-03-13,0.8820282
2009-03-14,1.5005124
2009-03-15,1.1382264
2009-03-16,0.6271817
2009-03-17,1.1368425
2009-03-18,1.1324466
2009-03-19,1.3471141
2009-03-20,1.2836252
2009-03-21,1.1298683
2009-03-22,1.4280734
2009-03-23,1.8020794
2009-03-24,1.0476868
2009-03-25,1.6917045
2009-03-26,1.6348827
2009-03-27,1.5738865
2009-03-28,1.5595063
2009-03-29,1.7404059
2009-03-30,1.0836554
2009-03-31,1.3733562
2009-04-01,1.2851312
2009-04-02,2.0016406
2009-04-03,1.7441447
2009-04-04,1.1400034
2009-04-05,1.9932945
2009-04-06,1.2856517
2009-04-07,1.5450355
2009-04-08,1.6015418
2009-04-09,1.2963203
2009-04-10,1.4676895
2009-04-11,2.1394794
2009-04-12,2.0457354
2009-04-13,2.1659307
2009-04-14,1.6045555
2009-04-15,1.5565627
2009-04-16,1.9368919
2009-04-17,1.8299221
2009-04-18,2.2738702
2009-04-19,2.566215
2009-04-20,2.4217546
2009-04-21,2.0651145
2009-04-22,2.156506
2009-04-23,1.6788794
2009-04-24,1.4907405
2009-04-25,2.248466
2009-04-26,1.4501133
2009-04-27,1.4443069
2009-04-28,1.5797508
2009-04-29,1.9866754
2009-04-30,1.5322869
2009-05-01,1.9677112
2009-05-02,2.944479
2009-05-03,2.7204943
2009-05-04,1.435238
2009-05-05,1.2927511
2009-05-06,1.6069024
2009-05-07,2.4673119
2009-05-08,2.3456907
2009-05-09,1.923079
2009-05-10,2.8651516
2009-05-11,3.422171
2009-05-12,3.4897807
2009-05-13,3.7071533
2009-05-14,3.0009577
2009-05-15,1.5771062
2009-05-16,1.978028
2009-05-17,2.6013763
2009-05-18,1.6672443
2009-05-19,2.1658769
2009-05-20,2.5026872
2009-05-21,2.5167227
2009-05-22,2.722335
2009-05-23,1.5934365
2009-05-24,2.705835
2009-05-25,1.7828689
2009-05-26,3.1314747
2009-05-27,2.063674
2009-05-28,1.8436917
2009-05-29,3.8545897
2009-05-30,5.159444
2009-05-31,4.893012
2009-06-01,4.768613
2009-06-02,3.9054158
2009-06-03,3.238316
2009-06-04,2.3956413
2009-06-05,2.4151933
2009-06-06,2.9229438
2009-06-07,2.5083256
2009-06-08,2.9185607
2009-06-09,2.7636342
2009-06-10,2.6541717
2009-06-11,3.2138808
2009-06-12,3.3318386
2009-06-13,2.417519
2009-06-14,2.7085683
2009-06-15,1.8382925
2009-06-16,3.082477
2009-06-17,2.2059543
2009-06-18,2.643823
2009-06-19,2.4803624
2009-06-20,2.0596943
2009-06-21,1.9254203
2009-06-22,2.1485286
2009-06-23,4.2614865
2009-06-24,3.7181866
2009-06-25,4.119996
2009-06-26,3.7011614
2009-06-27,2.182306
2009-06-28,2.5342095
2009-06-29,3.2804575
2009-06-30,2.9565709
