summary,Climate Hydrology Ecology Support System subset,
originalResource,{"url":"https://eip.ceh.ac.uk/apps/chess/","title":"EIP | CHESS"},
metadataURL,https://catalogue.ceh.ac.uk/documents/80887755-1426-4dab-a4a6-250919d5020c,https://catalogue.ceh.ac.uk/documents/d329f4d6-95ba-4134-b77a-a377e0755653,
termsAndConditions,Licensing conditions apply,CHESS Met https://catalogue.ceh.ac.uk/documents/80887755-1426-4dab-a4a6-250919d5020c,CHESS PET https://catalogue.ceh.ac.uk/documents/d329f4d6-95ba-4134-b77a-a377e0755653,
credits,CEH, Terms and conditions apply,
location,{"type":"point","x":334132.7787655574,"y":658017.530274143,"spatialReference":{"wkid":27700}},
DATES,Precipitation - GEAR (kg m-2 s-1)
2005-12-29,0.000079861115
2005-12-30,0.000046296296
2005-12-31,0.000023148148
2006-01-01,0.0000011574074
2006-01-02,0.000009259259
2006-01-03,0
2006-01-04,0.0000023148148
2006-01-05,0
2006-01-06,0
2006-01-07,0.0000023148148
2006-01-08,0
2006-01-09,0.000032407406
2006-01-10,0.000091435184
2006-01-11,0.000012731482
2006-01-12,0
2006-01-13,0.000041666666
2006-01-14,0
2006-01-15,0.00002662037
2006-01-16,0.000025462963
2006-01-17,0.0000034722223
2006-01-18,0.000059027778
2006-01-19,0.00005787037
2006-01-20,0.000039351853
2006-01-21,0.0000011574074
2006-01-22,0
2006-01-23,0
2006-01-24,0
2006-01-25,0.0000046296295
2006-01-26,0.000009259259
2006-01-27,0.000019675927
2006-01-28,0.0000011574074
2006-01-29,0
2006-01-30,0.0000011574074
2006-01-31,0
2006-02-01,0.0000011574074
2006-02-02,0
2006-02-03,0
2006-02-04,0
2006-02-05,0
2006-02-06,0.0000069444445
2006-02-07,0.000049768518
2006-02-08,0
2006-02-09,0
2006-02-10,0
2006-02-11,0.000023148148
2006-02-12,0.0000069444445
2006-02-13,0.000010416667
2006-02-14,0.000060185186
2006-02-15,0.000010416667
2006-02-16,0.000034722223
2006-02-17,0
2006-02-18,0.0000023148148
2006-02-19,0.00004861111
2006-02-20,0.000013888889
2006-02-21,0.0000069444445
2006-02-22,0.000027777778
2006-02-23,0.000108796296
2006-02-24,0
2006-02-25,0.000020833333
2006-02-26,0.000009259259
2006-02-27,0.00002662037
2006-02-28,0
2006-03-01,0
2006-03-02,0
2006-03-03,0.000041666666
2006-03-04,0.0000046296295
2006-03-05,0.0000034722223
2006-03-06,0.000018518518
2006-03-07,0.000018518518
2006-03-08,0.0000046296295
2006-03-09,0.000055555556
2006-03-10,0.0000150462965
2006-03-11,0.000009259259
2006-03-12,0.000016203703
2006-03-13,0.0000150462965
2006-03-14,0.0000011574074
2006-03-15,0.000021990742
2006-03-16,0.000021990742
2006-03-17,0.0000011574074
2006-03-18,0.0000011574074
2006-03-19,0.000025462963
2006-03-20,0.0000069444445
2006-03-21,0.0000011574074
2006-03-22,0.0000011574074
2006-03-23,0
2006-03-24,0.000037037036
2006-03-25,0.00011226852
2006-03-26,0.000069444446
2006-03-27,0.000050925926
2006-03-28,0.0000775463
2006-03-29,0.00007523148
2006-03-30,0.00006481481
2006-03-31,0.00002662037
2006-04-01,0.0000011574074
2006-04-02,0.000005787037
2006-04-03,0.0000023148148
2006-04-04,0.0000011574074
2006-04-05,0.000011574074
2006-04-06,0.000010416667
2006-04-07,0.000072916664
2006-04-08,0.000042824075
2006-04-09,0
2006-04-10,0.00004861111
2006-04-11,0.000005787037
2006-04-12,0.0000069444445
2006-04-13,0.0000069444445
2006-04-14,0
2006-04-15,0.0000011574074
2006-04-16,0.000008101852
2006-04-17,0
2006-04-18,0
2006-04-19,0.000008101852
2006-04-20,0.00007638889
2006-04-21,0
2006-04-22,0.000012731482
2006-04-23,0
2006-04-24,0.000008101852
2006-04-25,0.000008101852
2006-04-26,0
2006-04-27,0
2006-04-28,0
2006-04-29,0
2006-04-30,0.000030092593
2006-05-01,0.0000069444445
2006-05-02,0.000013888889
2006-05-03,0
2006-05-04,0.0000046296295
2006-05-05,0
2006-05-06,0.000082175924
2006-05-07,0.000011574074
2006-05-08,0
2006-05-09,0
2006-05-10,0
2006-05-11,0
2006-05-12,0.0000023148148
2006-05-13,0
2006-05-14,0.00006597222
2006-05-15,0.00008680556
2006-05-16,0.000050925926
2006-05-17,0.000042824075
2006-05-18,0.000009259259
2006-05-19,0.0000069444445
2006-05-20,0.000070601855
2006-05-21,0.00017708333
2006-05-22,0.000017361112
2006-05-23,0.000033564815
2006-05-24,0.0000069444445
2006-05-25,0.000032407406
2006-05-26,0.000017361112
2006-05-27,0.000009259259
2006-05-28,0.0000011574074
2006-05-29,0.0000034722223
2006-05-30,0
2006-05-31,0.0000150462965
2006-06-01,0
2006-06-02,0
2006-06-03,0
2006-06-04,0
2006-06-05,0
2006-06-06,0
2006-06-07,0
2006-06-08,0
2006-06-09,0
2006-06-10,0
2006-06-11,0.000038194445
2006-06-12,0.0000069444445
2006-06-13,0
2006-06-14,0
2006-06-15,0.0000011574074
2006-06-16,0.0000011574074
2006-06-17,0.000011574074
2006-06-18,0.000028935185
2006-06-19,0
2006-06-20,0.00007638889
2006-06-21,0.000024305555
2006-06-22,0.0000023148148
2006-06-23,0.0000011574074
2006-06-24,0
2006-06-25,0
2006-06-26,0
2006-06-27,0
2006-06-28,0
2006-06-29,0.000012731482
2006-06-30,0.000033564815
