summary,Climate Hydrology Ecology Support System subset,
originalResource,{"url":"https://eip.ceh.ac.uk/apps/chess/","title":"EIP | CHESS"},
metadataURL,https://catalogue.ceh.ac.uk/documents/80887755-1426-4dab-a4a6-250919d5020c,https://catalogue.ceh.ac.uk/documents/d329f4d6-95ba-4134-b77a-a377e0755653,
termsAndConditions,Licensing conditions apply,CHESS Met https://catalogue.ceh.ac.uk/documents/80887755-1426-4dab-a4a6-250919d5020c,CHESS PET https://catalogue.ceh.ac.uk/documents/d329f4d6-95ba-4134-b77a-a377e0755653,
credits,CEH, Terms and conditions apply,
location,{"type":"point","x":334132.7787655574,"y":658017.530274143,"spatialReference":{"wkid":27700}},
DATES,Precipitation - GEAR (kg m-2 s-1)
2009-09-27,0
2009-09-28,0.0000011574074
2009-09-29,0.00005324074
2009-09-30,0.0000034722223
2009-10-01,0.000028935185
2009-10-02,0.000059027778
2009-10-03,0.0000023148148
2009-10-04,0.0000034722223
2009-10-05,0.0000023148148
2009-10-06,0.0000011574074
2009-10-07,0.0000034722223
2009-10-08,0.0000011574074
2009-10-09,0.0000069444445
2009-10-10,0.0000011574074
2009-10-11,0
2009-10-12,0
2009-10-13,0.000041666666
2009-10-14,0.0000011574074
2009-10-15,0
2009-10-16,0
2009-10-17,0.0000011574074
2009-10-18,0.000045138888
2009-10-19,0.0000023148148
2009-10-20,0.000024305555
2009-10-21,0.0000011574074
2009-10-22,0.0000011574074
2009-10-23,0.000005787037
2009-10-24,0.0000625
2009-10-25,0.000011574074
2009-10-26,0.000009259259
2009-10-27,0.00006597222
2009-10-28,0.0000011574074
2009-10-29,0.0000150462965
2009-10-30,0.000018518518
2009-10-31,0.000060185186
2009-11-01,0.00029861112
2009-11-02,0.000061342595
2009-11-03,0.000019675927
2009-11-04,0.0000011574074
2009-11-05,0.000013888889
2009-11-06,0.00004861111
2009-11-07,0.000013888889
2009-11-08,0
2009-11-09,0.000037037036
2009-11-10,0.0000046296295
2009-11-11,0.000010416667
2009-11-12,0.000040509258
2009-11-13,0.00020138889
2009-11-14,0.00003125
2009-11-15,0.0000011574074
2009-11-16,0.000072916664
2009-11-17,0.0000625
2009-11-18,0.00013425926
2009-11-19,0.00016666666
2009-11-20,0.0000046296295
2009-11-21,0.00009722222
2009-11-22,0.000063657404
2009-11-23,0.000024305555
2009-11-24,0.000099537036
2009-11-25,0.00010300926
2009-11-26,0.0000023148148
2009-11-27,0
2009-11-28,0.000091435184
2009-11-29,0.000060185186
2009-11-30,0
2009-12-01,0.000028935185
2009-12-02,0.000023148148
2009-12-03,0.000027777778
2009-12-04,0.000024305555
2009-12-05,0.000017361112
2009-12-06,0.000020833333
2009-12-07,0.0000069444445
2009-12-08,0.0000069444445
2009-12-09,0.000045138888
2009-12-10,0
2009-12-11,0.0000011574074
2009-12-12,0
2009-12-13,0.000011574074
2009-12-14,0.00006597222
2009-12-15,0.000038194445
2009-12-16,0.000040509258
2009-12-17,0.00007638889
2009-12-18,0
2009-12-19,0.000018518518
2009-12-20,0.000047453705
2009-12-21,0.000011574074
2009-12-22,0.00008680556
2009-12-23,0.000021990742
2009-12-24,0.000017361112
2009-12-25,0.0000069444445
2009-12-26,0.0000775463
2009-12-27,0.000079861115
2009-12-28,0.0000011574074
2009-12-29,0.000078703706
2009-12-30,0.000023148148
2009-12-31,0.000018518518
2010-01-01,0.000018518518
2010-01-02,0.000091435184
2010-01-03,0.0000011574074
2010-01-04,0.000005787037
2010-01-05,0.000081018516
2010-01-06,0.0000023148148
2010-01-07,0.0000034722223
2010-01-08,0.000005787037
2010-01-09,0.000005787037
2010-01-10,0
2010-01-11,0.000008101852
2010-01-12,0.0000046296295
2010-01-13,0.000012731482
2010-01-14,0.0000046296295
2010-01-15,0.00014351851
2010-01-16,0.000017361112
2010-01-17,0.00003125
2010-01-18,0
2010-01-19,0.0000046296295
2010-01-20,0.0000011574074
2010-01-21,0.00003125
2010-01-22,0.000008101852
2010-01-23,0.00013773148
2010-01-24,0.000024305555
2010-01-25,0.0000011574074
2010-01-26,0.0000023148148
2010-01-27,0.0000023148148
2010-01-28,0.000027777778
2010-01-29,0
2010-01-30,0
2010-01-31,0
2010-02-01,0.00006828704
2010-02-02,0.000009259259
2010-02-03,0.000005787037
2010-02-04,0.000005787037
2010-02-05,0.000125
2010-02-06,0.000027777778
2010-02-07,0.000037037036
2010-02-08,0.000012731482
2010-02-09,0.0000011574074
2010-02-10,0
2010-02-11,0.0000046296295
2010-02-12,0.000035879628
2010-02-13,0.0000011574074
2010-02-14,0.000005787037
2010-02-15,0.000008101852
2010-02-16,0
2010-02-17,0.0000011574074
2010-02-18,0
2010-02-19,0.0000011574074
2010-02-20,0.0000046296295
2010-02-21,0
2010-02-22,0.0000011574074
2010-02-23,0.000005787037
2010-02-24,0.00009722222
2010-02-25,0.000119212964
2010-02-26,0.00020601852
2010-02-27,0.000037037036
2010-02-28,0.000024305555
2010-03-01,0.000030092593
2010-03-02,0.000012731482
2010-03-03,0
2010-03-04,0
2010-03-05,0
2010-03-06,0
2010-03-07,0
2010-03-08,0
2010-03-09,0
2010-03-10,0.0000011574074
2010-03-11,0
2010-03-12,0
2010-03-13,0
2010-03-14,0
2010-03-15,0
2010-03-16,0.0000023148148
2010-03-17,0
2010-03-18,0.0000046296295
2010-03-19,0.0000011574074
2010-03-20,0.0000011574074
2010-03-21,0.000009259259
2010-03-22,0.000047453705
2010-03-23,0.0000011574074
2010-03-24,0.000011574074
2010-03-25,0.00015625
2010-03-26,0.00004861111
2010-03-27,0.0000023148148
2010-03-28,0.00005787037
2010-03-29,0.00017939815
2010-03-30,0.00026273148
2010-03-31,0.00011226852
2010-04-01,0.0000069444445
2010-04-02,0.00011342593
2010-04-03,0.00013425926
2010-04-04,0.00006828704
2010-04-05,0.000023148148
2010-04-06,0.000033564815
2010-04-07,0.0000011574074
2010-04-08,0.0000011574074
2010-04-09,0
2010-04-10,0
2010-04-11,0
2010-04-12,0
2010-04-13,0
2010-04-14,0
2010-04-15,0
2010-04-16,0
2010-04-17,0.000012731482
2010-04-18,0.0000150462965
2010-04-19,0.000005787037
2010-04-20,0.0000046296295
2010-04-21,0
2010-04-22,0
2010-04-23,0.000030092593
2010-04-24,0.000016203703
2010-04-25,0.000032407406
2010-04-26,0
2010-04-27,0.000025462963
2010-04-28,0.0000034722223
2010-04-29,0
2010-04-30,0.000025462963
2010-05-01,0.0000011574074
2010-05-02,0
2010-05-03,0
2010-05-04,0.000016203703
2010-05-05,0.000052083335
2010-05-06,0.000016203703
2010-05-07,0
2010-05-08,0
2010-05-09,0.0000023148148
2010-05-10,0.0000034722223
2010-05-11,0.000045138888
2010-05-12,0.0000011574074
2010-05-13,0.000069444446
2010-05-14,0.000030092593
2010-05-15,0.000010416667
2010-05-16,0
2010-05-17,0.0000011574074
2010-05-18,0
2010-05-19,0
2010-05-20,0
2010-05-21,0.000027777778
2010-05-22,0
2010-05-23,0
2010-05-24,0.000012731482
2010-05-25,0.000034722223
2010-05-26,0.0000023148148
2010-05-27,0.000047453705
2010-05-28,0.0000011574074
2010-05-29,0.000042824075
2010-05-30,0.000010416667
2010-05-31,0.000018518518
2010-06-01,0.0000046296295
2010-06-02,0.0000011574074
2010-06-03,0
2010-06-04,0
2010-06-05,0.000069444446
2010-06-06,0.000046296296
2010-06-07,0.000061342595
2010-06-08,0.000054398148
2010-06-09,0.0000046296295
2010-06-10,0
2010-06-11,0
2010-06-12,0.0000023148148
2010-06-13,0.000016203703
2010-06-14,0
2010-06-15,0
2010-06-16,0
2010-06-17,0
2010-06-18,0
2010-06-19,0
2010-06-20,0
2010-06-21,0
2010-06-22,0
2010-06-23,0.0000046296295
2010-06-24,0
2010-06-25,0
2010-06-26,0
2010-06-27,0
2010-06-28,0.000016203703
2010-06-29,0
2010-06-30,0.00002662037
