summary,Climate Hydrology Ecology Support System subset,
originalResource,{"url":"https://eip.ceh.ac.uk/apps/chess/","title":"EIP | CHESS"},
metadataURL,https://catalogue.ceh.ac.uk/documents/80887755-1426-4dab-a4a6-250919d5020c,https://catalogue.ceh.ac.uk/documents/d329f4d6-95ba-4134-b77a-a377e0755653,
termsAndConditions,Licensing conditions apply,CHESS Met https://catalogue.ceh.ac.uk/documents/80887755-1426-4dab-a4a6-250919d5020c,CHESS PET https://catalogue.ceh.ac.uk/documents/d329f4d6-95ba-4134-b77a-a377e0755653,
credits,CEH, Terms and conditions apply,
location,{"type":"point","x":334132.7787655574,"y":658017.530274143,"spatialReference":{"wkid":27700}},
DATES,Precipitation - GEAR (kg m-2 s-1)
2004-09-24,0.000005787037
2004-09-25,0.0000011574074
2004-09-26,0.0000069444445
2004-09-27,0.000016203703
2004-09-28,0.000025462963
2004-09-29,0.000019675927
2004-09-30,0.000018518518
2004-10-01,0.000021990742
2004-10-02,0.000016203703
2004-10-03,0.00015393518
2004-10-04,0.00005324074
2004-10-05,0.000063657404
2004-10-06,0.0000023148148
2004-10-07,0.000016203703
2004-10-08,0.0000011574074
2004-10-09,0.000013888889
2004-10-10,0
2004-10-11,0
2004-10-12,0.000030092593
2004-10-13,0.000060185186
2004-10-14,0.000079861115
2004-10-15,0.00021990741
2004-10-16,0.00014120371
2004-10-17,0.00004861111
2004-10-18,0.0000034722223
2004-10-19,0.000071759256
2004-10-20,0.0001712963
2004-10-21,0.000019675927
2004-10-22,0
2004-10-23,0.0000775463
2004-10-24,0.00013541666
2004-10-25,0.000039351853
2004-10-26,0.000010416667
2004-10-27,0.00007407407
2004-10-28,0.00015046296
2004-10-29,0.000050925926
2004-10-30,0.0000011574074
2004-10-31,0
2004-11-01,0
2004-11-02,0.0000034722223
2004-11-03,0.000018518518
2004-11-04,0.000005787037
2004-11-05,0.000070601855
2004-11-06,0.000028935185
2004-11-07,0.0000023148148
2004-11-08,0.0000023148148
2004-11-09,0.0000023148148
2004-11-10,0.0000011574074
2004-11-11,0.000012731482
2004-11-12,0.000005787037
2004-11-13,0.0000011574074
2004-11-14,0.000012731482
2004-11-15,0.000037037036
2004-11-16,0.00008333333
2004-11-17,0.000034722223
2004-11-18,0
2004-11-19,0
2004-11-20,0.0000023148148
2004-11-21,0.000035879628
2004-11-22,0.000021990742
2004-11-23,0
2004-11-24,0.0000011574074
2004-11-25,0.0000034722223
2004-11-26,0
2004-11-27,0.000081018516
2004-11-28,0
2004-11-29,0.0000011574074
2004-11-30,0.0000023148148
2004-12-01,0
2004-12-02,0.0000023148148
2004-12-03,0.0000023148148
2004-12-04,0.0000023148148
2004-12-05,0
2004-12-06,0.0000046296295
2004-12-07,0
2004-12-08,0
2004-12-09,0.0000011574074
2004-12-10,0
2004-12-11,0.0000011574074
2004-12-12,0
2004-12-13,0.000012731482
2004-12-14,0.000023148148
2004-12-15,0.000030092593
2004-12-16,0.00007407407
2004-12-17,0.0000011574074
2004-12-18,0
2004-12-19,0
2004-12-20,0.0000069444445
2004-12-21,0.000040509258
2004-12-22,0.000034722223
2004-12-23,0.00006712963
2004-12-24,0.000033564815
2004-12-25,0
2004-12-26,0.0000034722223
2004-12-27,0.000059027778
2004-12-28,0.000017361112
2004-12-29,0.000010416667
2004-12-30,0.00008449074
2004-12-31,0.000005787037
2005-01-01,0.00008449074
2005-01-02,0.000040509258
2005-01-03,0.000020833333
2005-01-04,0.0000069444445
2005-01-05,0.00008449074
2005-01-06,0.000108796296
2005-01-07,0.00030208332
2005-01-08,0.000081018516
2005-01-09,0.000072916664
2005-01-10,0.0000011574074
2005-01-11,0.000042824075
2005-01-12,0.000059027778
2005-01-13,0.0000034722223
2005-01-14,0.0000011574074
2005-01-15,0.0000034722223
2005-01-16,0.000023148148
2005-01-17,0.000034722223
2005-01-18,0.000010416667
2005-01-19,0.000039351853
2005-01-20,0.0000046296295
2005-01-21,0
2005-01-22,0.0000011574074
2005-01-23,0
2005-01-24,0.000024305555
2005-01-25,0.000034722223
2005-01-26,0.0000034722223
2005-01-27,0.0000011574074
2005-01-28,0
2005-01-29,0.0000011574074
2005-01-30,0.0000011574074
2005-01-31,0
2005-02-01,0.0000011574074
2005-02-02,0.0000011574074
2005-02-03,0
2005-02-04,0.0000069444445
2005-02-05,0.0000069444445
2005-02-06,0
2005-02-07,0.000011574074
2005-02-08,0.000032407406
2005-02-09,0.000019675927
2005-02-10,0
2005-02-11,0.00016550926
2005-02-12,0.0000023148148
2005-02-13,0.000010416667
2005-02-14,0
2005-02-15,0
2005-02-16,0.0000011574074
2005-02-17,0.0000069444445
2005-02-18,0.000011574074
2005-02-19,0.0000011574074
2005-02-20,0.0000011574074
2005-02-21,0.000045138888
2005-02-22,0.000090277776
2005-02-23,0.000070601855
2005-02-24,0.00009375
2005-02-25,0.000021990742
2005-02-26,0.000023148148
2005-02-27,0
2005-02-28,0.00008564815
2005-03-01,0.000027777778
2005-03-02,0.000018518518
2005-03-03,0.0000150462965
2005-03-04,0.0000011574074
2005-03-05,0.000010416667
2005-03-06,0.0000011574074
2005-03-07,0
2005-03-08,0.0000011574074
2005-03-09,0.000016203703
2005-03-10,0.0000069444445
2005-03-11,0.000008101852
2005-03-12,0
2005-03-13,0
2005-03-14,0.0002037037
2005-03-15,0.00003125
2005-03-16,0.000005787037
2005-03-17,0.0000150462965
2005-03-18,0.0000034722223
2005-03-19,0.0000011574074
2005-03-20,0
2005-03-21,0.0000150462965
2005-03-22,0.000013888889
2005-03-23,0
2005-03-24,0.0000046296295
2005-03-25,0.0000023148148
2005-03-26,0.000032407406
2005-03-27,0.000081018516
2005-03-28,0.00020254629
2005-03-29,0.000012731482
2005-03-30,0.0000011574074
2005-03-31,0.0000011574074
2005-04-01,0
2005-04-02,0
2005-04-03,0.0000011574074
2005-04-04,0.000040509258
2005-04-05,0.000059027778
2005-04-06,0.000023148148
2005-04-07,0
2005-04-08,0.0000023148148
2005-04-09,0.000012731482
2005-04-10,0
2005-04-11,0.000010416667
2005-04-12,0.0000011574074
2005-04-13,0.0000046296295
2005-04-14,0.00005324074
2005-04-15,0.00021527777
2005-04-16,0.0000046296295
2005-04-17,0.000047453705
2005-04-18,0.000035879628
2005-04-19,0.000025462963
2005-04-20,0.0000011574074
2005-04-21,0
2005-04-22,0
2005-04-23,0
2005-04-24,0
2005-04-25,0
2005-04-26,0.00010648148
2005-04-27,0.000023148148
2005-04-28,0.0000069444445
2005-04-29,0
2005-04-30,0.000021990742
2005-05-01,0.000071759256
2005-05-02,0.000019675927
2005-05-03,0.000079861115
2005-05-04,0.0000023148148
2005-05-05,0
2005-05-06,0.0000011574074
2005-05-07,0.0000011574074
2005-05-08,0.000016203703
2005-05-09,0.0000011574074
2005-05-10,0
2005-05-11,0
2005-05-12,0
2005-05-13,0
2005-05-14,0
2005-05-15,0.000030092593
2005-05-16,0.0000011574074
2005-05-17,0.000005787037
2005-05-18,0.00012847222
2005-05-19,0.000016203703
2005-05-20,0.000016203703
2005-05-21,0.00007523148
2005-05-22,0.000024305555
2005-05-23,0.00007523148
2005-05-24,0.000012731482
2005-05-25,0.000013888889
2005-05-26,0.000009259259
2005-05-27,0.000021990742
2005-05-28,0.0000034722223
2005-05-29,0
2005-05-30,0.0000150462965
2005-05-31,0.000018518518
2005-06-01,0.00011458333
2005-06-02,0.000005787037
2005-06-03,0.0000034722223
2005-06-04,0.000070601855
2005-06-05,0.0000046296295
2005-06-06,0
2005-06-07,0
2005-06-08,0
2005-06-09,0
2005-06-10,0
2005-06-11,0.000033564815
2005-06-12,0.00011342593
2005-06-13,0.0000625
2005-06-14,0.00003125
2005-06-15,0.000005787037
2005-06-16,0.00008680556
2005-06-17,0
2005-06-18,0
2005-06-19,0
2005-06-20,0.0000150462965
2005-06-21,0.0000069444445
2005-06-22,0
2005-06-23,0.0000011574074
2005-06-24,0.000052083335
2005-06-25,0
2005-06-26,0
2005-06-27,0
2005-06-28,0
2005-06-29,0.000055555556
2005-06-30,0.00013773148
