summary,Climate Hydrology Ecology Support System subset,
originalResource,{"url":"https://eip.ceh.ac.uk/apps/chess/","title":"EIP | CHESS"},
metadataURL,https://catalogue.ceh.ac.uk/documents/80887755-1426-4dab-a4a6-250919d5020c,https://catalogue.ceh.ac.uk/documents/d329f4d6-95ba-4134-b77a-a377e0755653,
termsAndConditions,Licensing conditions apply,CHESS Met https://catalogue.ceh.ac.uk/documents/80887755-1426-4dab-a4a6-250919d5020c,CHESS PET https://catalogue.ceh.ac.uk/documents/d329f4d6-95ba-4134-b77a-a377e0755653,
credits,CEH, Terms and conditions apply,
location,{"type":"point","x":334132.7787655574,"y":658017.530274143,"spatialReference":{"wkid":27700}},
DATES,Near-Surface Wind Speed (m s-1)
2011-12-08,10.782864
2011-12-09,5.2842402
2011-12-10,3.399204
2011-12-11,3.726551
2011-12-12,5.7408166
2011-12-13,10.565163
2011-12-14,8.239715
2011-12-15,2.6148589
2011-12-16,2.1161842
2011-12-17,3.3444135
2011-12-18,3.20409
2011-12-19,3.2137783
2011-12-20,4.1015034
2011-12-21,2.9267938
2011-12-22,6.0332437
2011-12-23,4.6600614
2011-12-24,6.753392
2011-12-25,8.483312
2011-12-26,10.286312
2011-12-27,4.0715275
2011-12-28,10.959458
2011-12-29,7.19007
2011-12-30,4.063086
2011-12-31,5.012458
2012-01-01,6.3084335
2012-01-02,6.868866
2012-01-03,9.543028
2012-01-04,8.433341
2012-01-05,7.8594513
2012-01-06,4.854837
2012-01-07,7.287213
2012-01-08,4.6578403
2012-01-09,5.0080123
2012-01-10,5.794468
2012-01-11,5.549621
2012-01-12,7.1049848
2012-01-13,1.7730598
2012-01-14,1.3831052
2012-01-15,2.0459657
2012-01-16,2.1114175
2012-01-17,3.2453537
2012-01-18,5.9043274
2012-01-19,6.0846295
2012-01-20,4.862
2012-01-21,9.379874
2012-01-22,6.7951427
2012-01-23,4.543645
2012-01-24,2.2088816
2012-01-25,6.7274685
2012-01-26,3.0663097
2012-01-27,2.8686178
2012-01-28,1.3022557
2012-01-29,2.3216012
2012-01-30,2.7994666
2012-01-31,3.860846
2012-02-01,2.7403705
2012-02-02,1.8497616
2012-02-03,2.1924756
2012-02-04,4.193
2012-02-05,2.4601364
2012-02-06,1.6070955
2012-02-07,1.7774367
2012-02-08,4.4259324
2012-02-09,2.896856
2012-02-10,3.5808318
2012-02-11,2.890236
2012-02-12,1.6617182
2012-02-13,4.50132
2012-02-14,5.6130257
2012-02-15,5.6758785
2012-02-16,5.124726
2012-02-17,5.0726457
2012-02-18,7.8778367
2012-02-19,4.060265
2012-02-20,7.394384
2012-02-21,6.598201
2012-02-22,7.8618903
2012-02-23,6.9598556
2012-02-24,6.664467
2012-02-25,4.8421836
2012-02-26,3.930848
2012-02-27,5.8063784
2012-02-28,4.496583
2012-02-29,4.2664933
2012-03-01,3.9518757
2012-03-02,2.5533907
2012-03-03,4.5377192
2012-03-04,3.000611
2012-03-05,2.7676845
2012-03-06,4.6445966
2012-03-07,6.679927
2012-03-08,5.878531
2012-03-09,6.95857
2012-03-10,4.856951
2012-03-11,3.8774552
2012-03-12,2.7849374
2012-03-13,1.9232649
2012-03-14,3.2178345
2012-03-15,3.8507886
2012-03-16,4.9139028
2012-03-17,2.7423363
2012-03-18,2.7000003
2012-03-19,5.7489514
2012-03-20,6.197966
2012-03-21,4.143679
2012-03-22,2.3833454
2012-03-23,2.6105497
2012-03-24,1.5811402
2012-03-25,1.6046802
2012-03-26,1.6577665
2012-03-27,1.852515
2012-03-28,2.6666834
2012-03-29,4.3078256
2012-03-30,4.3555713
2012-03-31,2.8339875
2012-04-01,3.0714371
2012-04-02,2.8028228
2012-04-03,7.13338
2012-04-04,5.627297
2012-04-05,2.6929064
2012-04-06,3.325481
2012-04-07,2.475286
2012-04-08,4.317615
2012-04-09,3.9289403
2012-04-10,3.8408766
2012-04-11,2.0529838
2012-04-12,2.207208
2012-04-13,2.7658432
2012-04-14,3.71539
2012-04-15,2.9422174
2012-04-16,2.9705298
2012-04-17,4.9880657
2012-04-18,3.4440098
2012-04-19,3.69813
2012-04-20,2.1245952
2012-04-21,2.439032
2012-04-22,2.4182768
2012-04-23,2.8173172
2012-04-24,2.2760959
2012-04-25,6.202423
2012-04-26,6.2366834
2012-04-27,3.5171225
2012-04-28,3.9506629
2012-04-29,5.65409
2012-04-30,5.197012
2012-05-01,5.054837
2012-05-02,3.4956584
2012-05-03,2.3294837
2012-05-04,4.280045
2012-05-05,2.534925
2012-05-06,1.8596334
2012-05-07,3.5032966
2012-05-08,2.992973
2012-05-09,2.5995555
2012-05-10,5.2930923
2012-05-11,4.0073266
2012-05-12,3.9630513
2012-05-13,8.608316
2012-05-14,5.9531703
2012-05-15,4.24059
2012-05-16,3.2502682
2012-05-17,2.749558
2012-05-18,4.4726725
2012-05-19,4.2198153
2012-05-20,2.017264
2012-05-21,1.9901127
2012-05-22,1.904144
2012-05-23,1.9469055
2012-05-24,1.9811134
2012-05-25,3.416756
2012-05-26,4.043158
2012-05-27,2.9242048
2012-05-28,2.8681858
2012-05-29,2.4688113
2012-05-30,2.239747
2012-05-31,2.4769344
2012-06-01,2.3786266
2012-06-02,3.6406775
2012-06-03,4.2830863
2012-06-04,2.6292799
2012-06-05,2.5108194
2012-06-06,3.0180535
2012-06-07,3.3299272
2012-06-08,4.819093
2012-06-09,3.1967185
2012-06-10,2.0418086
2012-06-11,2.5399609
2012-06-12,2.1355984
2012-06-13,2.0326293
2012-06-14,4.2183275
2012-06-15,5.6231003
2012-06-16,4.3563447
2012-06-17,2.7323341
2012-06-18,2.1164386
2012-06-19,2.9665797
2012-06-20,2.4056597
2012-06-21,4.232838
2012-06-22,3.9633677
2012-06-23,5.8330894
2012-06-24,3.8143477
2012-06-25,2.6997635
2012-06-26,2.5235007
2012-06-27,2.3710923
2012-06-28,3.1476574
2012-06-29,5.714128
2012-06-30,4.9243183
