summary,Climate Hydrology Ecology Support System subset,
originalResource,{"url":"https://eip.ceh.ac.uk/apps/chess/","title":"EIP | CHESS"},
metadataURL,https://catalogue.ceh.ac.uk/documents/80887755-1426-4dab-a4a6-250919d5020c,https://catalogue.ceh.ac.uk/documents/d329f4d6-95ba-4134-b77a-a377e0755653,
termsAndConditions,Licensing conditions apply,CHESS Met https://catalogue.ceh.ac.uk/documents/80887755-1426-4dab-a4a6-250919d5020c,CHESS PET https://catalogue.ceh.ac.uk/documents/d329f4d6-95ba-4134-b77a-a377e0755653,
credits,CEH, Terms and conditions apply,
location,{"type":"point","x":334132.7787655574,"y":658017.530274143,"spatialReference":{"wkid":27700}},
DATES,Near-Surface Specific Humidity (kg kg-1)
2011-08-27,0.0071481992
2011-08-28,0.006099926
2011-08-29,0.0061953156
2011-08-30,0.0070604747
2011-08-31,0.0067628566
2011-09-01,0.0071690967
2011-09-02,0.008230716
2011-09-03,0.009050891
2011-09-04,0.0070853145
2011-09-05,0.0072908443
2011-09-06,0.0077197864
2011-09-07,0.0068107415
2011-09-08,0.0065049855
2011-09-09,0.00817603
2011-09-10,0.009817646
2011-09-11,0.007740374
2011-09-12,0.008110771
2011-09-13,0.006934159
2011-09-14,0.0061782827
2011-09-15,0.005522567
2011-09-16,0.007201878
2011-09-17,0.007409437
2011-09-18,0.007073433
2011-09-19,0.007280332
2011-09-20,0.0065526464
2011-09-21,0.0062592323
2011-09-22,0.0059508043
2011-09-23,0.0076342393
2011-09-24,0.007440188
2011-09-25,0.007565839
2011-09-26,0.0060685533
2011-09-27,0.008169626
2011-09-28,0.009507609
2011-09-29,0.009739506
2011-09-30,0.009640446
2011-10-01,0.009643232
2011-10-02,0.009191803
2011-10-03,0.0076881447
2011-10-04,0.006000524
2011-10-05,0.008071123
2011-10-06,0.005020225
2011-10-07,0.0054255654
2011-10-08,0.0069372044
2011-10-09,0.008445615
2011-10-10,0.00703889
2011-10-11,0.006033224
2011-10-12,0.0061916583
2011-10-13,0.0071574617
2011-10-14,0.008022787
2011-10-15,0.007152636
2011-10-16,0.0064941207
2011-10-17,0.0055284016
2011-10-18,0.0046646767
2011-10-19,0.0038256424
2011-10-20,0.0049090576
2011-10-21,0.0073418776
2011-10-22,0.006082709
2011-10-23,0.006858859
2011-10-24,0.0068030455
2011-10-25,0.006920159
2011-10-26,0.005792143
2011-10-27,0.0058654705
2011-10-28,0.0052685603
2011-10-29,0.0067934734
2011-10-30,0.0072458903
2011-10-31,0.008364544
2011-11-01,0.0059084627
2011-11-02,0.0060723135
2011-11-03,0.008013481
2011-11-04,0.0070418115
2011-11-05,0.005022067
2011-11-06,0.004202108
2011-11-07,0.0042891996
2011-11-08,0.006348108
2011-11-09,0.0066269524
2011-11-10,0.007062117
2011-11-11,0.006465942
2011-11-12,0.006294576
2011-11-13,0.0064704744
2011-11-14,0.0058879717
2011-11-15,0.0055334102
2011-11-16,0.0049283444
2011-11-17,0.0058893324
2011-11-18,0.007475438
2011-11-19,0.00618588
2011-11-20,0.0062816297
2011-11-21,0.006410806
2011-11-22,0.005308664
2011-11-23,0.00631321
2011-11-24,0.0064585796
2011-11-25,0.0042277114
2011-11-26,0.006527738
2011-11-27,0.004897249
2011-11-28,0.0051858206
2011-11-29,0.0057851784
2011-11-30,0.0047810427
2011-12-01,0.0042635454
2011-12-02,0.0043554245
2011-12-03,0.004176451
2011-12-04,0.0035073028
2011-12-05,0.0033772807
2011-12-06,0.0033710615
2011-12-07,0.0037013276
2011-12-08,0.0042177103
2011-12-09,0.0032973508
2011-12-10,0.003582022
2011-12-11,0.0046209353
2011-12-12,0.004069758
2011-12-13,0.0037343344
2011-12-14,0.0038927284
2011-12-15,0.0037377933
2011-12-16,0.0032980915
2011-12-17,0.003289839
2011-12-18,0.0030690755
2011-12-19,0.0040061125
2011-12-20,0.0039690947
2011-12-21,0.0056872834
2011-12-22,0.006701946
2011-12-23,0.004674288
2011-12-24,0.004783737
2011-12-25,0.006531509
2011-12-26,0.0068128314
2011-12-27,0.0049598613
2011-12-28,0.0045249383
2011-12-29,0.0038705405
2011-12-30,0.0039738766
2011-12-31,0.0060573923
2012-01-01,0.0046273787
2012-01-02,0.0036641506
2012-01-03,0.0042066886
2012-01-04,0.0043701623
2012-01-05,0.0039434996
2012-01-06,0.0044507035
2012-01-07,0.0043214587
2012-01-08,0.0053255884
2012-01-09,0.0048737004
2012-01-10,0.0050941017
2012-01-11,0.0056096567
2012-01-12,0.0046398086
2012-01-13,0.0033726697
2012-01-14,0.0032259547
2012-01-15,0.0028643927
2012-01-16,0.0027160428
2012-01-17,0.0038591553
2012-01-18,0.004767554
2012-01-19,0.0038369796
2012-01-20,0.004255832
2012-01-21,0.0042919735
2012-01-22,0.0041852957
2012-01-23,0.0037145696
2012-01-24,0.0042116614
2012-01-25,0.0055769067
2012-01-26,0.0039264183
2012-01-27,0.0036546865
2012-01-28,0.0032886104
2012-01-29,0.0035587735
2012-01-30,0.0032147276
2012-01-31,0.0029528975
2012-02-01,0.0025747293
2012-02-02,0.002231454
2012-02-03,0.0023931651
2012-02-04,0.0034224987
2012-02-05,0.0038732823
2012-02-06,0.0037868023
2012-02-07,0.0030245574
2012-02-08,0.0026314422
2012-02-09,0.004125802
2012-02-10,0.004004576
2012-02-11,0.004186474
2012-02-12,0.0042971787
2012-02-13,0.0043611513
2012-02-14,0.0044020647
2012-02-15,0.0047169104
2012-02-16,0.0050264285
2012-02-17,0.004914299
2012-02-18,0.0039998437
2012-02-19,0.002795693
2012-02-20,0.004947562
2012-02-21,0.006212955
2012-02-22,0.006534555
2012-02-23,0.0065578534
2012-02-24,0.0046777516
2012-02-25,0.004583088
2012-02-26,0.005414917
2012-02-27,0.006395874
2012-02-28,0.00700185
2012-02-29,0.0056515518
2012-03-01,0.0057768626
2012-03-02,0.005504395
2012-03-03,0.0049573868
2012-03-04,0.0038386022
2012-03-05,0.0033971039
2012-03-06,0.003936328
2012-03-07,0.004451291
2012-03-08,0.004695098
2012-03-09,0.005884947
2012-03-10,0.005330062
2012-03-11,0.0056127463
2012-03-12,0.0052687214
2012-03-13,0.0049301465
2012-03-14,0.004876266
2012-03-15,0.0048808157
2012-03-16,0.0057025827
2012-03-17,0.0042541083
2012-03-18,0.003660107
2012-03-19,0.004735721
2012-03-20,0.0058768494
2012-03-21,0.005078949
2012-03-22,0.004559747
2012-03-23,0.005376363
2012-03-24,0.0057427343
2012-03-25,0.005592184
2012-03-26,0.0049666725
2012-03-27,0.0045330767
2012-03-28,0.004695653
2012-03-29,0.0052287807
2012-03-30,0.0052370657
2012-03-31,0.004162967
2012-04-01,0.0045433384
2012-04-02,0.0052173138
2012-04-03,0.0038809155
2012-04-04,0.003044534
2012-04-05,0.0034579525
2012-04-06,0.0055259536
2012-04-07,0.0053558843
2012-04-08,0.005786357
2012-04-09,0.005001046
2012-04-10,0.004778387
2012-04-11,0.004803246
2012-04-12,0.004338671
2012-04-13,0.0037019397
2012-04-14,0.0033585397
2012-04-15,0.0030714397
2012-04-16,0.003390088
2012-04-17,0.004514412
2012-04-18,0.004564718
2012-04-19,0.0051358826
2012-04-20,0.0052193506
2012-04-21,0.005313001
2012-04-22,0.005056247
2012-04-23,0.004738805
2012-04-24,0.0047100736
2012-04-25,0.0050795362
2012-04-26,0.0051301206
2012-04-27,0.0037843343
2012-04-28,0.0036253391
2012-04-29,0.0037769661
2012-04-30,0.005619596
2012-05-01,0.005362538
2012-05-02,0.005397933
2012-05-03,0.005242897
2012-05-04,0.0040459726
2012-05-05,0.0029369646
2012-05-06,0.0035482969
2012-05-07,0.004408768
2012-05-08,0.0051950784
2012-05-09,0.0045794146
2012-05-10,0.005425266
2012-05-11,0.0046731415
2012-05-12,0.0044212104
2012-05-13,0.005115532
2012-05-14,0.0047132317
2012-05-15,0.0038715713
2012-05-16,0.003943389
2012-05-17,0.0051048156
2012-05-18,0.0050863973
2012-05-19,0.004637264
2012-05-20,0.0047058943
2012-05-21,0.0057865516
2012-05-22,0.0071171974
2012-05-23,0.008477639
2012-05-24,0.009340141
2012-05-25,0.007968156
2012-05-26,0.006593156
2012-05-27,0.007429935
2012-05-28,0.0075884755
2012-05-29,0.0072008134
2012-05-30,0.007474221
2012-05-31,0.0076665096
2012-06-01,0.0060129105
2012-06-02,0.0051037767
2012-06-03,0.004535403
2012-06-04,0.004607427
2012-06-05,0.00567341
2012-06-06,0.007524278
2012-06-07,0.00763584
2012-06-08,0.00779846
2012-06-09,0.0073924926
2012-06-10,0.006735831
2012-06-11,0.006091649
2012-06-12,0.005370531
2012-06-13,0.005499082
2012-06-14,0.0057193562
2012-06-15,0.0061932453
2012-06-16,0.007169527
2012-06-17,0.006423315
2012-06-18,0.0059499852
2012-06-19,0.006456843
2012-06-20,0.006379674
2012-06-21,0.0074975197
2012-06-22,0.007903199
2012-06-23,0.0074001825
2012-06-24,0.0073730825
2012-06-25,0.0068321386
2012-06-26,0.007819427
2012-06-27,0.00931154
2012-06-28,0.009605532
2012-06-29,0.008519307
2012-06-30,0.0076510427
